datasheet_id|line|line_in_wargear|dice|name|description|range|type|A|BS_WS|S|AP|D|Unnamed: 13
724|2.0|1||Sniper rifle|heavy, precision|36|Ranged|1|3|4|-2|2|
724|3.0|1||Close combat weapon||Melee|Melee|1|5|2|0|1|
725|1.0|1||Ripper gun|rapid fire 3|18|Ranged|3|3|5|-1|2|
725|2.0|1||Huge knife|devastating wounds|Melee|Melee|6|2|8|-1|2|
727|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
727|2.0|1||Hellstrike missiles|anti-fly 2+|48|Ranged|1|4|10|-3|D6|
727|3.0|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
727|4.0|1||Multi-laser||36|Ranged|4|4|6|0|1|
727|5.0|1||Multiple rocket pod|blast|36|Ranged|D6|4|6|0|1|
727|6.0|1||Armoured hull||Melee|Melee|3|4|6|0|1|
728|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
728|2.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
728|3.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
728|4.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
728|5.0|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
729|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
729|2.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
729|3.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
729|4.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
729|5.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
729|6.0|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
730|1.0|1||Melta-cutter drill||Melee|Melee|6|4|9|-4|D6+2|
731|1.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
731|2.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
731|3.0|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
733|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
733|2.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
733|3.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
733|4.0|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
735|1.0|1||Autocannon||48|Ranged|2|4|9|-1|3|
735|2.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
735|3.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
735|4.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
735|5.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
735|6.0|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
736|1.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
736|2.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
736|3.0|1||Tauros grenade launcher  frag|blast|24|Ranged|D6|4|4|0|1|
736|4.0|2||Tauros grenade launcher  krak||24|Ranged|2|4|9|-2|D3|
736|5.0|1||Armoured frame||Melee|Melee|2|4|5|0|1|
737|1.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
737|2.0|1||Twin lascannon|twin-linked|48|Ranged|1|4|12|-3|D6+1|
737|3.0|1||Twin multi-laser|twin-linked|36|Ranged|4|4|6|0|1|
737|4.0|1||Armoured frame||Melee|Melee|2|4|5|0|1|
739|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
739|2.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
739|3.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
739|4.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
739|5.0|1||Medusa siege cannon|blast, indirect fire|36|Ranged|D6|4|12|-2|4|
739|6.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
739|7.0|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
740|1.0|1||Colossus siege mortar|blast, devastating wounds|120|Ranged|D6|4|6|-1|D6+2|
740|2.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
740|3.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
740|4.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
740|5.0|1||Armoured tracks||Melee|Melee|6|4|7|0|1|
741||1||||||0|-|-|0|-|
743|1.0|1||Earthshaker cannon|blast, heavy, indirect fire|240|Ranged|D6+3|5|8|-2|2|
743|2.0|1||Battery close combat weapons||Melee|Melee|5|4|3|0|1|
744|1.0|1||Griffon heavy mortar|blast, indirect fire|48|Ranged|D6|4|7|-1|2|
744|2.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
744|3.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
744|4.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
744|5.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
744|6.0|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
745|1.0|1||Heavy mortar|heavy, blast, indirect fire|48|Ranged|D6|5|6|-1|2|
745|2.0|1||Close combat weapons||Melee|Melee|3|4|3|0|1|
746|1.0|1||Heavy quad launcher|blast, indirect fire|48|Ranged|2D6|4|5|0|1|
746|2.0|1||Close combat weapons||Melee|Melee|3|4|3|0|1|
747|1.0|1||Hydra quad autocannon|anti-fly 2+, twin-linked|72|Ranged|4|4|9|-1|3|
747|2.0|1||Close combat weapons||Melee|Melee|3|4|3|0|1|
751|1.0|1||Autocannon||48|Ranged|2|4|9|-1|3|
751|2.0|1||Demolisher cannon|blast|24|Ranged|D6+3|4|14|-3|D6|
751|3.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
751|4.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
751|5.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
751|6.0|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
751|7.0|1||Malcador twin lascannon|twin-linked|48|Ranged|1|4|12|-3|D6+1|
751|8.0|1||Storm bolter|rapid fire 2|24|Ranged|1|4|4|0|1|
751|9.0|1||Armoured tracks||Melee|Melee|6|4|7|0|1|
752|1.0|1||Autocannon||48|Ranged|2|4|9|-1|3|
752|2.0|1||Demolisher cannon|blast|24|Ranged|D6+3|4|14|-3|D6|
752|3.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
752|4.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
752|5.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
752|6.0|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
752|7.0|1||Storm bolter|rapid fire 2|24|Ranged|1|4|4|0|1|
752|8.0|1||Armoured tracks||Melee|Melee|6|4|7|0|1|
753|1.0|1||Autocannon||48|Ranged|2|4|9|-1|3|
753|2.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
753|3.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
753|4.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
753|5.0|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
753|6.0|1||Malcador battle cannon|blast|48|Ranged|D6+3|4|9|-1|3|
753|7.0|1||Storm bolter|rapid fire 2|24|Ranged|1|4|4|0|1|
753|8.0|1||Armoured tracks||Melee|Melee|6|4|7|0|1|
754|1.0|1||Autocannon||48|Ranged|2|4|9|-1|3|
754|2.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
754|3.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
754|4.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
754|5.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
754|6.0|1||Inferno gun|ignores cover, torrent|18|Ranged|D6+3||5|-2|2|
754|7.0|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
754|8.0|1||Storm bolter|rapid fire 2|24|Ranged|1|4|4|0|1|
754|9.0|1||Armoured tracks||Melee|Melee|6|4|7|0|1|
755|1.0|1||Storm eagle rockets|blast, indirect fire|120|Ranged|D6+1|4|10|-2|3|
755|2.0|1||Close combat weapons||Melee|Melee|3|4|3|0|1|
756|1.0|1||Medusa siege cannon|blast, heavy, indirect fire|36|Ranged|D6|5|10|-3|3|
756|2.0|1||Battery close combat weapons||Melee|Melee|5|4|3|0|1|
757|1.0|1||Laser destroyer|heavy, twin-linked|36|Ranged|2|5|12|-2|D6+1|
757|2.0|1||Close combat weapon||Melee|Melee|2|4|3|0|1|
758|1.0|1||Twin autocannon|twin-linked|48|Ranged|2|4|9|-1|3|
758|2.0|1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|4|5|-1|2|
758|3.0|1||Twin heavy stubber|rapid fire 3, twin-linked|36|Ranged|3|4|4|0|1|
758|4.0|1||Twin lascannon|twin-linked|48|Ranged|1|4|12|-3|D6+1|
758|5.0|1||Close combat weapon||Melee|Melee|1|4|3|0|1|
759|1.0|1||Powerlifter||Melee|Melee|3|4|10|-2|D3|
760|1.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
760|2.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
760|3.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
760|4.0|1||Stygies laser destroyer|heavy|72|Ranged|2|4|14|-4|D6+3|
760|5.0|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
762|1.0|1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|4|5|-1|2|
762|2.0|1||Twin lascannon|twin-linked|48|Ranged|1|4|12|-3|D6+1|
762|3.0|1||Close combat weapon||Melee|Melee|1|4|4|0|1|
763|1.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
763|2.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
763|3.0|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
763|4.0|1||Storm bolter|rapid fire 2|24|Ranged|1|4|4|0|1|
763|5.0|1||Stormblade plasma blastgun  standard|blast|48|Ranged|D6+3|4|9|-2|3|
763|6.0|2||Stormblade plasma blastgun  supercharge|blast, hazardous|48|Ranged|D6+3|4|10|-3|4|
763|7.0|1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|4|5|-1|2|
763|8.0|1||Twin heavy flamer|ignores cover, torrent, twin-linked|12|Ranged|D6||5|-1|1|
763|9.0|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
764|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
764|2.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
764|3.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
764|4.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
764|5.0|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
764|6.0|1||Multi-laser||36|Ranged|4|4|6|0|1|
764|7.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
764|8.0|1||Stormhammer cannon|blast|72|Ranged|3D6|4|12|-2|3|
764|9.0|1||Twin battle cannon|blast, twin-linked|48|Ranged|D6+3|4|9|-1|3|
764|10.0|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
766|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
766|2.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
766|3.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
766|4.0|1||Armoured tracks||Melee|Melee|6|4|7|0|1|
767|1.0|1||Autocannon||48|Ranged|2|4|9|-1|3|
767|2.0|1||Dominus triple bombard|blast, indirect fire|48|Ranged|2D6|4|12|-2|3|
767|3.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
767|4.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
767|5.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
767|6.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
767|7.0|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
767|8.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
767|9.0|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
768|1.0|1||Gorgon mortar|blast, indirect fire|48|Ranged|D6|4|5|0|1|
768|2.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
768|3.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
768|4.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
768|5.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
768|6.0|1||Twin heavy stubber|rapid fire 3, twin-linked|36|Ranged|3|4|4|0|1|
768|7.0|1||Landing ramp||Melee|Melee|6|4|8|0|1|
769|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
769|2.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
769|3.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
769|4.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
769|5.0|1||Macharius twin battle cannon|blast, twin-linked|48|Ranged|D6+3|4|10|-1|3|
769|6.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
769|7.0|1||Twin heavy stubber|rapid fire 3, twin-linked|36|Ranged|3|4|4|0|1|
769|8.0|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
770|1.0|1||Autocannon||48|Ranged|2|4|9|-1|3|
770|2.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
770|3.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
770|4.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
770|5.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
770|6.0|1||Omega-pattern plasma blastgun  standard|blast|60|Ranged|2D6|4|8|-2|2|
770|7.0|2||Omega-pattern plasma blastgun  supercharge|blast, hazardous|60|Ranged|2D6|4|9|-3|3|
770|8.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
770|9.0|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
771|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
771|2.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
771|3.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
771|4.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
771|5.0|1||Macharius twin vanquisher cannon|heavy, twin-linked|72|Ranged|1|4|18|-4|D6+6|
771|6.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
771|7.0|1||Twin heavy stubber|rapid fire 3, twin-linked|36|Ranged|3|4|4|0|1|
771|8.0|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
772|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
772|2.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
772|3.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
772|4.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
772|5.0|1||Macharius vulcan mega-bolter|sustained hits 1|48|Ranged|16|4|6|-1|2|
772|6.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
772|7.0|1||Twin heavy stubber|rapid fire 3, twin-linked|36|Ranged|3|4|4|0|1|
772|8.0|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
773|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
773|2.0|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
773|3.0|1||Armoured hull||Melee|Melee|6|4|8|0|1|
774|1.0|1||Assault cannon|devastating wounds|24|Ranged|6|4|6|0|1|
774|2.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
774|3.0|1||Hellstrike missile rack|anti-fly 2+|48|Ranged|2|4|10|-3|D6|
774|4.0|1||Marauder nose autocannons|twin-linked|48|Ranged|4|4|10|-2|3|
774|5.0|1||Armoured hull||Melee|Melee|6|4|8|0|1|
775|1.0|1||Minotaur twin earthshaker cannon|blast, indirect fire, twin-linked|240|Ranged|D6+3|4|8|-2|2|
775|2.0|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
776|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
776|2.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
776|3.0|1||Praetor launcher  firestorm|blast, heavy, ignores cover, indirect fire|120|Ranged|2D6|4|6|-1|2|
776|4.0|2||Praetor launcher  foehammer|anti-monster 4+, anti-vehicle 4+, blast, heavy, indirect fire|120|Ranged|D6+1|4|4|-2|3|
776|5.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
776|6.0|1||Armoured tracks||Melee|Melee|6|4|7|0|1|
777|1.0|1||Autocannon||48|Ranged|2|4|9|-1|3|
777|2.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
777|3.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
777|4.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
777|5.0|1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
777|6.0|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
777|7.0|1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
777|8.0|1||Valdor neutron laser|heavy|48|Ranged|2|4|16|-4|D6+1|
777|9.0|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
778|1.0|1||Autocannon||48|Ranged|2|4|9|-1|3|
778|2.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
778|3.0|1||Multi-laser||36|Ranged|4|4|6|0|1|
778|4.0|1||Armoured hull||Melee|Melee|3|4|6|0|1|
779|1.0|1||Armoured hull||Melee|Melee|2|4|5|0|1|
780|1.0|1||Avenger bolt cannon|sustained hits 1|36|Ranged|10|4|6|-1|2|
780|2.0|1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
780|3.0|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
780|4.0|1||Armoured hull||Melee|Melee|6|4|8|0|1|
781|1.0|1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
781|2.0|1||Lightning hellstrike rack|anti-fly 2+|48|Ranged|2|4|10|-3|D6|
781|3.0|1||Armoured hull||Melee|Melee|6|4|8|0|1|
783|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
783|2.0|1||Vendetta hellstrike rack|anti-fly 2+|48|Ranged|2|4|10|-3|D6|
783|3.0|1||Vendetta twin lascannon|twin-linked|48|Ranged|1|4|12|-3|D6+1|
783|4.0|1||Armoured hull||Melee|Melee|3|4|6|0|1|
784|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
784|2.0|1||Multiple rocket pod|blast|36|Ranged|D6|4|6|0|1|
784|3.0|1||Vulture gatling cannon|sustained hits 1|24|Ranged|18|4|5|0|1|
784|4.0|1||Vulture hellstrike rack|anti-fly 2+|48|Ranged|2|4|10|-3|D6|
784|5.0|1||Armoured hull||Melee|Melee|6|4|4|0|1|
785|1.0|1||Twin long-barrelled autocannon|twin-linked|60|Ranged|2|4|9|-1|3|
785|2.0|1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|4|5|-1|2|
785|3.0|1||Twin lascannon|twin-linked|48|Ranged|1|4|12|-3|D6+1|
786|1.0|1||Battle cannon|BLAST|48|Ranged|D6+3|4|9|-1|3|
786|2.0|1||Heavy bolter|SUSTAINED HITS 1|36|Ranged|3|4|5|-1|2|
786|3.0|1||Multi-melta|MELTA 2|18|Ranged|2|4|9|-4|D6|
786|4.0|1||Primaris Icarus lascannon|anti-fly 2+|48|Ranged|1|4|12|-3|D6+1|
786|5.0|1||Primaris Icarus quad lascannon|anti-fly 2+, twin-linked|48|Ranged|2|4|12|-3|D6+1|
786|6.0|1||Primaris air defence missiles|anti-fly 2+|48|Ranged|D6|4|6|-2|2|
786|7.0|1||Primaris castellan launcher|blast, indirect fire|72|Ranged|D6+1|4|6|0|1|
786|8.0|1||Primaris quad-gun||48|Ranged|4|4|8|-1|2|
786|9.0|1||Primaris Redoubt turbo-laser destructor|blast|96|Ranged|D3+1|4|16|-3|D6+3|
786|10.0|1||Primaris vengeance launcher|blast, indirect fire|72|Ranged|D3+1|4|7|-1|2|
786|11.0|1||Twin heavy bolter|SUSTAINED HITS 1, TWIN-LINKED|36|Ranged|3|4|5|-1|2|
786|12.0|1||Twin heavy flamer|IGNORES COVER, TORRENT, TWIN-LINKED|12|Ranged|D6||5|-1|1|
786|13.0|1||Twin lascannon|TWIN-LINKED|48|Ranged|1|4|12|-3|D6+1|
824|6.0|1||Lascannon|heavy|48|Ranged|1|5|12|-3|D6+1|
825|3.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
825|7.0|1||Lascannon|heavy|48|Ranged|1|5|12|-3|D6+1|
829|3.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
830|2.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
832|2.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
833|2.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
838|1.0|1||Solar atomiser|melta 3|18|Ranged|3|2|14|-4|D6|
838|2.0|1||Arc scourge|anti-vehicle 4+, devastating wounds, extra attacks|Melee|Melee|4|2|5|-1|1|
838|3.0|1||Cawls Omnissian axe||Melee|Melee|4|2|8|-2|2|
838|4.0|1||Mechadendrite hive|extra attacks|Melee|Melee|2D6|3|4|0|1|
839|1.0|1||Eradication ray  dissipated||24|Ranged|D3|3|6|-1|1|
839|2.0|2||Eradication ray  focused||12|Ranged|D3|3|6|-2|2|
839|3.0|1||Macrostubber|pistol|12|Ranged|5|3|4|0|1|
839|4.0|1||Phosphor serpenta|ignores cover, pistol|18|Ranged|1|3|5|-1|2|
839|5.0|1||Volkite blaster|devastating wounds|24|Ranged|3|3|5|0|2|
839|6.0|1||Omnissian axe||Melee|Melee|4|3|6|-2|2|
840|1.0|1||Mechanicus pistol|devastating wounds, pistol|12|Ranged|1|3|6|-1|1|
840|2.0|1||Omnissian axe||Melee|Melee|3|4|6|-2|2|
840|3.0|1||Servo-arm|extra attacks|Melee|Melee|1|4|6|-2|2|
841|1.0|1||Heavy arc rifle|anti-vehicle 4+, rapid fire 2|30|Ranged|2|4|8|-2|3|
841|2.0|1||Torsion cannon|anti-infantry 2+, blast|36|Ranged|D3|4|6|-2|2|
841|3.0|1||Arc claw|anti-vehicle 4+|Melee|Melee|4|4|5|-1|1|
841|4.0|1||Hydraulic claw||Melee|Melee|2|4|8|-2|3|
842|1.0|1||Cognis flamer|ignores cover, torrent|12|Ranged|D6||4|0|1|
842|2.0|1||Heavy grav-cannon|anti-vehicle 2+|30|Ranged|4|4|6|-1|2|
842|3.0|1||Kataphron plasma culverin  standard||36|Ranged|4|4|7|-2|1|
842|4.0|2||Kataphron plasma culverin  supercharge|hazardous|36|Ranged|4|4|8|-3|2|
842|5.0|1||Phosphor blaster|ignores cover, rapid fire 1|24|Ranged|1|4|5|0|1|
842|6.0|1||Close combat weapon||Melee|Melee|2|4|5|0|1|
843|1.0|1||Electroleech stave|devastating wounds|Melee|Melee|2|3|6|-1|2|
844|1.0|1||Electrostatic gauntlets|pistol, sustained hits 2|12|Ranged|3|3|5|0|1|
844|2.0|1||Electrostatic gauntlets|sustained hits 2|Melee|Melee|3|4|5|0|1|
845|1.0|1||Heavy phosphor blaster|ignores cover|36|Ranged|3|4|6|-1|2|
845|2.0|1||Incendine combustor|ignores cover, torrent|12|Ranged|D6||6|-1|1|
845|3.0|1||Kastelan phosphor blaster|ignores cover|24|Ranged|3|4|6|-1|1|
845|4.0|1||Twin Kastelan phosphor blaster|ignores cover, twin-linked|24|Ranged|3|4|6|-1|1|
845|5.0|1||Close combat weapon||Melee|Melee|3|4|6|0|1|
845|6.0|1||Kastelan fist||Melee|Melee|4|4|12|-2|3|
845|7.0|1||Twin Kastelan fist|twin-linked|Melee|Melee|4|4|12|-2|3|
846|1.0|1||Mechanicus pistol|devastating wounds, pistol|12|Ranged|1|3|6|-1|1|
846|2.0|1||Power fist||Melee|Melee|2|3|8|-2|2|
847|1.0|1||Heavy bolter|heavy, sustained hits 1|36|Ranged|3|6|5|-1|2|
847|2.0|1||Multi-melta|heavy, melta 2|18|Ranged|2|6|9|-4|D6|
847|3.0|1||Plasma cannon  standard|heavy, blast|36|Ranged|D3|6|7|-2|1|
847|4.0|2||Plasma cannon  supercharge|heavy, blast, hazardous|36|Ranged|D3|6|8|-3|2|
847|5.0|1||Servitors servo-arm||Melee|Melee|1|5|8|-2|3|
847|6.0|1||Servitors tools||Melee|Melee|1|5|3|0|1|
848|1.0|1||Mechanicus pistol|devastating wounds, pistol|12|Ranged|1|4|6|-1|1|
848|2.0|1||Arc rifle|anti-vehicle 4+, devastating wounds, rapid fire 1|30|Ranged|1|4|8|-1|D3|
848|3.0|1||Galvanic rifle||30|Ranged|2|4|4|0|1|
848|4.0|1||Plasma caliver  standard||30|Ranged|2|4|7|-2|1|
848|5.0|2||Plasma caliver  supercharge|hazardous|30|Ranged|2|4|8|-3|2|
848|6.0|1||Transuranic arquebus|heavy, precision|36|Ranged|1|4|7|-2|D3|
848|7.0|1||Alpha combat weapon||Melee|Melee|2|4|5|-1|1|
848|8.0|1||Close combat weapon||Melee|Melee|1|4|3|0|1|
849|1.0|1||Mechanicus pistol|devastating wounds, pistol|12|Ranged|1|4|6|-1|1|
849|2.0|1||Arc rifle|anti-vehicle 4+, devastating wounds, rapid fire 1|30|Ranged|1|4|8|-1|D3|
849|3.0|1||Plasma caliver  standard||30|Ranged|2|4|7|-2|1|
849|4.0|2||Plasma caliver  supercharge|hazardous|30|Ranged|2|4|8|-3|2|
849|5.0|1||Radium carbine|anti-infantry 4+|18|Ranged|3|4|3|0|1|
849|6.0|1||Transuranic arquebus|heavy, precision|36|Ranged|1|4|7|-2|D3|
849|7.0|1||Alpha combat weapon||Melee|Melee|2|4|5|-1|1|
849|8.0|1||Close combat weapon||Melee|Melee|1|4|3|0|1|
850|1.0|1||Flechette blaster|pistol|12|Ranged|5|4|3|0|1|
850|2.0|1||Stubcarbine|pistol|12|Ranged|3|4|4|0|1|
850|3.0|1||Power weapon||Melee|Melee|4|4|4|-2|1|
850|4.0|1||Taser goad|sustained hits 2|Melee|Melee|3|4|6|-1|1|
851|1.0|1||Transonic blades|devastating wounds, precision|Melee|Melee|5|4|5|-1|1|
851|2.0|1||Transonic blades and chordclaw|anti-infantry 3+, devastating wounds, precision|Melee|Melee|5|4|5|-2|1|
